product_type,plan_name,gender,smoker_status,entry_age,policy_term_years,sum_assured_inr,annual_premium_inr,monthly_premium_inr,premium_per_1000_sa,loading_class,extra_loading_pct,final_annual_premium_inr,notes
Term Life,VitaShield Term,Male,Smoker,48,15,5000000,47100,5102,9.42,Class I,25,58875,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,48,20,5000000,50900,5514,10.18,Class I,25,63625,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,48,25,5000000,54200,4697,10.84,Standard,0,54200,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,48,10,10000000,94200,10205,9.42,Class I,25,117750,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,48,15,10000000,94200,8164,9.42,Standard,0,94200,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,48,20,10000000,101800,11028,10.18,Class I,25,127250,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,48,25,10000000,108400,11743,10.84,Class I,25,135500,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,48,10,25000000,235500,25512,9.42,Class I,25,294375,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,48,15,25000000,235500,20410,9.42,Standard,0,235500,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,48,20,25000000,254500,22056,10.18,Standard,0,254500,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,48,25,25000000,271000,29358,10.84,Class I,25,338750,Smoker loading applied
Term Life,VitaShield Term,Female,Non-Smoker,48,10,500000,2990,323,5.98,Class I,25,3737,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,15,500000,2990,259,5.98,Standard,0,2990,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,20,500000,3230,279,6.46,Standard,0,3230,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,25,500000,3440,372,6.88,Class I,25,4300,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,10,1000000,5980,647,5.98,Class I,25,7475,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,15,1000000,5980,518,5.98,Standard,0,5980,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,20,1000000,6460,699,6.46,Class I,25,8075,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,25,1000000,6880,596,6.88,Standard,0,6880,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,10,2500000,14950,1619,5.98,Class I,25,18687,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,15,2500000,14950,1619,5.98,Class I,25,18687,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,20,2500000,16150,1399,6.46,Standard,0,16150,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,25,2500000,17200,1490,6.88,Standard,0,17200,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,10,5000000,29900,3239,5.98,Class I,25,37375,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,15,5000000,29900,2591,5.98,Standard,0,29900,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,20,5000000,32300,3499,6.46,Class I,25,40375,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,25,5000000,34400,2981,6.88,Standard,0,34400,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,10,10000000,59800,5182,5.98,Standard,0,59800,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,15,10000000,59800,5182,5.98,Standard,0,59800,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,20,10000000,64600,5598,6.46,Standard,0,64600,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,25,10000000,68800,7453,6.88,Class I,25,86000,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,10,25000000,149500,16195,5.98,Class I,25,186875,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,15,25000000,149500,12956,5.98,Standard,0,149500,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,20,25000000,161500,17495,6.46,Class I,25,201875,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,48,25,25000000,172000,18633,6.88,Class I,25,215000,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Smoker,48,10,500000,4335,469,8.67,Class I,25,5418,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,15,500000,4335,469,8.67,Class I,25,5418,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,20,500000,4680,507,9.36,Class I,25,5850,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,25,500000,4985,540,9.97,Class I,25,6231,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,10,1000000,8670,751,8.67,Standard,0,8670,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,15,1000000,8670,939,8.67,Class I,25,10837,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,20,1000000,9360,811,9.36,Standard,0,9360,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,25,1000000,9970,1080,9.97,Class I,25,12462,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,10,2500000,21675,1878,8.67,Standard,0,21675,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,15,2500000,21675,2348,8.67,Class I,25,27093,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,20,2500000,23400,2535,9.36,Class I,25,29250,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,25,2500000,24925,2700,9.97,Class I,25,31156,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,10,5000000,43350,3757,8.67,Standard,0,43350,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,15,5000000,43350,4696,8.67,Class I,25,54187,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,20,5000000,46800,4056,9.36,Standard,0,46800,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,25,5000000,49850,4320,9.97,Standard,0,49850,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,10,10000000,86700,9392,8.67,Class I,25,108375,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,15,10000000,86700,9392,8.67,Class I,25,108375,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,20,10000000,93600,10140,9.36,Class I,25,117000,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,25,10000000,99700,8640,9.97,Standard,0,99700,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,10,25000000,216750,18785,8.67,Standard,0,216750,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,15,25000000,216750,23481,8.67,Class I,25,270937,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,20,25000000,234000,25350,9.36,Class I,25,292500,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,48,25,25000000,249250,27002,9.97,Class I,25,311562,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Male,Non-Smoker,51,10,500000,5000,433,10.0,Standard,0,5000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,51,15,500000,5000,433,10.0,Standard,0,5000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,51,20,500000,5400,585,10.8,Class I,25,6750,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,51,10,1000000,10000,1083,10.0,Class I,25,12500,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,51,15,1000000,10000,866,10.0,Standard,0,10000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,51,20,1000000,10800,1170,10.8,Class I,25,13500,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,51,10,2500000,25000,2708,10.0,Class I,25,31250,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,51,15,2500000,25000,2166,10.0,Standard,0,25000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,51,20,2500000,27000,2340,10.8,Standard,0,27000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,51,10,5000000,50000,5416,10.0,Class I,25,62500,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,51,15,5000000,50000,5416,10.0,Class I,25,62500,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,51,20,5000000,54000,4680,10.8,Standard,0,54000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,51,10,10000000,100000,8666,10.0,Standard,0,100000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,51,15,10000000,100000,8666,10.0,Standard,0,100000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,51,20,10000000,108000,9360,10.8,Standard,0,108000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,51,10,25000000,250000,21666,10.0,Standard,0,250000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,51,15,25000000,250000,27083,10.0,Class I,25,312500,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,51,20,25000000,270000,23400,10.8,Standard,0,270000,Non-smoker rates
Term Life,VitaShield Term,Male,Smoker,51,10,500000,7250,628,14.5,Standard,0,7250,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,51,15,500000,7250,785,14.5,Class I,25,9062,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,51,20,500000,7830,678,15.66,Standard,0,7830,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,51,10,1000000,14500,1570,14.5,Class I,25,18125,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,51,15,1000000,14500,1256,14.5,Standard,0,14500,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,51,20,1000000,15660,1357,15.66,Standard,0,15660,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,51,10,2500000,36250,3141,14.5,Standard,0,36250,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,51,15,2500000,36250,3141,14.5,Standard,0,36250,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,51,20,2500000,39150,4241,15.66,Class I,25,48937,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,51,10,5000000,72500,6283,14.5,Standard,0,72500,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,51,15,5000000,72500,7854,14.5,Class I,25,90625,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,51,20,5000000,78300,8482,15.66,Class I,25,97875,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,51,10,10000000,145000,12566,14.5,Standard,0,145000,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,51,15,10000000,145000,15708,14.5,Class I,25,181250,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,51,20,10000000,156600,16965,15.66,Class I,25,195750,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,51,10,25000000,362500,39270,14.5,Class I,25,453125,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,51,15,25000000,362500,31416,14.5,Standard,0,362500,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,51,20,25000000,391500,33930,15.66,Standard,0,391500,Smoker loading applied
Term Life,VitaShield Term,Female,Non-Smoker,51,10,500000,4600,498,9.2,Class I,25,5750,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,51,15,500000,4600,498,9.2,Class I,25,5750,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,51,20,500000,4970,430,9.94,Standard,0,4970,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,51,10,1000000,9200,996,9.2,Class I,25,11500,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,51,15,1000000,9200,996,9.2,Class I,25,11500,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,51,20,1000000,9940,1076,9.94,Class I,25,12425,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,51,10,2500000,23000,2491,9.2,Class I,25,28750,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,51,15,2500000,23000,2491,9.2,Class I,25,28750,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,51,20,2500000,24850,2692,9.94,Class I,25,31062,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,51,10,5000000,46000,3986,9.2,Standard,0,46000,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,51,15,5000000,46000,3986,9.2,Standard,0,46000,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,51,20,5000000,49700,4307,9.94,Standard,0,49700,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,51,10,10000000,92000,9966,9.2,Class I,25,115000,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,51,15,10000000,92000,7973,9.2,Standard,0,92000,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,51,20,10000000,99400,10768,9.94,Class I,25,124250,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,51,10,25000000,229999,24916,9.2,Class I,25,287498,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,51,15,25000000,229999,19933,9.2,Standard,0,229999,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,51,20,25000000,248500,21536,9.94,Standard,0,248500,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Smoker,51,10,500000,6670,722,13.34,Class I,25,8337,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,51,15,500000,6670,578,13.34,Standard,0,6670,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,51,20,500000,7205,624,14.41,Standard,0,7205,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,51,10,1000000,13340,1445,13.34,Class I,25,16675,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,51,15,1000000,13340,1445,13.34,Class I,25,16675,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,51,20,1000000,14410,1248,14.41,Standard,0,14410,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,51,10,2500000,33350,3612,13.34,Class I,25,41687,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,51,15,2500000,33350,2890,13.34,Standard,0,33350,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,51,20,2500000,36025,3122,14.41,Standard,0,36025,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,51,10,5000000,66700,7225,13.34,Class I,25,83375,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,51,15,5000000,66700,7225,13.34,Class I,25,83375,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,51,20,5000000,72050,6244,14.41,Standard,0,72050,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,51,10,10000000,133400,14451,13.34,Class I,25,166750,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,51,15,10000000,133400,11561,13.34,Standard,0,133400,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,51,20,10000000,144100,15610,14.41,Class I,25,180125,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,51,10,25000000,333500,36129,13.34,Class I,25,416875,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,51,15,25000000,333500,28903,13.34,Standard,0,333500,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,51,20,25000000,360250,39027,14.41,Class I,25,450312,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Male,Non-Smoker,54,10,500000,5000,433,10.0,Standard,0,5000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,54,15,500000,5000,541,10.0,Class I,25,6250,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,54,20,500000,5400,468,10.8,Standard,0,5400,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,54,10,1000000,10000,866,10.0,Standard,0,10000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,54,15,1000000,10000,1083,10.0,Class I,25,12500,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,54,20,1000000,10800,936,10.8,Standard,0,10800,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,54,10,2500000,25000,2708,10.0,Class I,25,31250,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,54,15,2500000,25000,2166,10.0,Standard,0,25000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,54,20,2500000,27000,2340,10.8,Standard,0,27000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,54,10,5000000,50000,4333,10.0,Standard,0,50000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,54,15,5000000,50000,5416,10.0,Class I,25,62500,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,54,20,5000000,54000,5850,10.8,Class I,25,67500,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,54,10,10000000,100000,8666,10.0,Standard,0,100000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,54,15,10000000,100000,10833,10.0,Class I,25,125000,Non-smoker rates
